timestamp,nao,ao,pna,mjo80e,mjo70e,mjo40w,mjo20e,mjo160e,mjo140e,mjo120w,mjo120e,mjo10w,mjo100e,nino4,nino3,nino34
1982-06-13,-1.73,-1.011,0.883,0.12,-0.72,-0.48,-1.03,0.88,1.04,0.38,0.9,-1.0,0.89,0.8601148,0.8319039,0.8031469
1982-06-14,-1.647,-0.729,1.165,0.2,-0.61,-0.53,-0.95,0.77,0.97,0.26,0.91,-0.97,0.89,0.8195674,0.7793119,0.8329619
1982-06-15,-1.456,-0.827,1.45,0.27,-0.49,-0.59,-0.86,0.67,0.91,0.15,0.91,-0.93,0.88,0.7494384,0.7174423,0.6802884
1982-06-16,-1.29,-1.313,1.629,0.35,-0.38,-0.64,-0.78,0.56,0.84,0.03,0.92,-0.9,0.88,0.7261838,0.5794881,0.5321997
1982-06-17,-1.257,-1.58,1.949,0.43,-0.27,-0.7,-0.69,0.45,0.77,-0.08,0.92,-0.87,0.87,0.8677883,0.5420354,0.4974464
1982-06-18,-1.245,-1.55,1.967,0.51,-0.13,-0.73,-0.56,0.31,0.65,-0.21,0.87,-0.8,0.84,0.7800348,0.5480067,0.4747897
1982-06-19,-1.272,-1.703,1.865,0.59,0.01,-0.76,-0.44,0.16,0.54,-0.33,0.82,-0.73,0.81,0.7059054,0.5604373,0.4672422
1982-06-20,-1.362,-2.005,1.885,0.66,0.15,-0.8,-0.31,0.02,0.42,-0.46,0.76,-0.65,0.77,0.6701896,0.6517218,0.6743792
1982-06-21,-1.212,-1.952,2.016,0.74,0.29,-0.83,-0.19,-0.13,0.31,-0.58,0.71,-0.58,0.74,0.8912287,0.6801699,0.9596903
1982-06-22,-0.842,-1.513,1.881,0.82,0.43,-0.86,-0.06,-0.27,0.19,-0.71,0.66,-0.51,0.71,0.9369452,0.6529318,0.9871134
1982-06-23,-0.66,-1.245,1.896,0.92,0.4,-1.0,-0.18,-0.2,0.32,-0.74,0.81,-0.67,0.88,0.8493629,0.686281,0.9290695
1982-06-24,-0.571,-1.292,1.682,1.02,0.36,-1.14,-0.3,-0.13,0.45,-0.77,0.96,-0.83,1.05,0.8346111,0.6923423,0.900995
1982-06-25,-0.472,-1.632,1.585,1.11,0.33,-1.28,-0.42,-0.06,0.58,-0.79,1.12,-1.0,1.21,0.8030996,0.7524475,0.9699461
1982-06-26,-0.186,-1.585,1.801,1.21,0.29,-1.42,-0.54,0.01,0.71,-0.82,1.27,-1.16,1.38,0.6798833,0.7113042,0.8924692
1982-06-27,-0.134,-1.511,2.236,1.31,0.26,-1.56,-0.66,0.08,0.84,-0.85,1.42,-1.32,1.55,0.7110603,0.609984,0.8970292
1982-06-28,-0.437,-0.975,2.315,1.32,0.22,-1.59,-0.72,0.14,0.91,-0.83,1.48,-1.38,1.6,1.001533,0.3237723,0.8866563
1982-06-29,-0.572,-0.512,2.148,1.33,0.17,-1.62,-0.79,0.2,0.98,-0.8,1.54,-1.45,1.65,1.135129,0.2900053,0.9544641
1982-06-30,-0.6,-0.557,2.399,1.33,0.13,-1.65,-0.85,0.26,1.06,-0.78,1.61,-1.51,1.71,1.195265,0.2453047,0.9832129
1982-07-01,-0.825,-0.693,2.989,1.34,0.08,-1.68,-0.92,0.32,1.13,-0.75,1.67,-1.58,1.76,1.181482,0.1637013,0.9583596
1982-07-02,-0.778,-0.524,3.328,1.35,0.04,-1.71,-0.98,0.38,1.2,-0.73,1.73,-1.64,1.81,1.123372,0.06156517,0.8257233
1982-07-03,-0.392,-0.107,2.85,1.22,-0.04,-1.59,-0.99,0.44,1.19,-0.62,1.66,-1.58,1.72,0.9317873,-0.08313714,0.4924935
1982-07-04,-0.27,-0.092,2.204,1.09,-0.12,-1.47,-1.0,0.49,1.19,-0.5,1.59,-1.52,1.62,0.70151,-0.05645615,0.1628588
1982-07-05,-0.199,-0.168,1.546,0.96,-0.2,-1.34,-1.0,0.55,1.18,-0.39,1.53,-1.46,1.53,0.5632795,0.0612302,0.001669326
1982-07-06,0.019,-0.139,1.749,0.83,-0.28,-1.22,-1.01,0.6,1.18,-0.27,1.46,-1.4,1.43,0.4445778,0.1860129,0.07430973
1982-07-07,0.431,-0.4,1.488,0.7,-0.36,-1.1,-1.02,0.66,1.17,-0.16,1.39,-1.34,1.34,0.360719,0.2686628,0.1889213
1982-07-08,0.632,-0.791,0.889,0.68,-0.38,-1.07,-1.02,0.67,1.17,-0.13,1.37,-1.33,1.33,0.2413997,0.1409504,0.1345766
1982-07-09,0.65,-1.223,0.59,0.65,-0.4,-1.05,-1.03,0.69,1.17,-0.11,1.35,-1.32,1.31,0.1817089,0.09704152,0.07481971
1982-07-10,0.76,-1.312,0.346,0.63,-0.41,-1.02,-1.03,0.7,1.16,-0.08,1.33,-1.3,1.3,0.1702672,0.1371848,0.1368943
1982-07-11,0.821,-1.219,0.445,0.6,-0.43,-1.0,-1.04,0.72,1.16,-0.06,1.31,-1.29,1.28,0.1158295,0.2061697,0.1218285
1982-07-12,0.662,-1.128,0.225,0.58,-0.45,-0.97,-1.04,0.73,1.16,-0.03,1.29,-1.28,1.27,0.08707857,0.2086733,0.09273122
1982-07-13,0.449,-0.756,0.23,0.7,-0.31,-1.04,-0.95,0.6,1.08,-0.17,1.27,-1.25,1.29,0.02327756,0.2740551,0.1057272
1982-07-14,0.173,-0.377,0.287,0.82,-0.18,-1.12,-0.85,0.48,0.99,-0.3,1.25,-1.23,1.31,-0.09114943,0.3995737,0.06755999
1982-07-15,0.337,0.011,0.071,0.93,-0.04,-1.19,-0.76,0.35,0.91,-0.44,1.24,-1.2,1.32,-0.1054282,0.6447535,0.2436015
1982-07-16,0.43,0.513,-0.302,1.05,0.09,-1.27,-0.66,0.23,0.82,-0.57,1.22,-1.18,1.34,-0.1680376,0.7955459,0.443325
1982-07-17,0.148,0.917,-0.818,1.17,0.23,-1.34,-0.57,0.1,0.74,-0.71,1.2,-1.15,1.36,-0.1937136,0.8813146,0.5220598
1982-07-18,0.412,1.206,-1.428,1.28,0.28,-1.46,-0.59,0.07,0.77,-0.81,1.29,-1.23,1.46,-0.1787225,0.8571709,0.516857
1982-07-19,0.7,1.116,-2.4,1.39,0.33,-1.58,-0.61,0.04,0.8,-0.9,1.38,-1.31,1.57,-0.09871518,0.8291999,0.5105356
1982-07-20,0.535,0.643,-2.835,1.51,0.38,-1.71,-0.63,0.0,0.83,-1.0,1.46,-1.39,1.67,-0.1529941,0.8235214,0.5996975
1982-07-21,0.262,0.291,-2.32,1.62,0.43,-1.83,-0.65,-0.03,0.86,-1.09,1.55,-1.47,1.78,-0.05002961,0.8815748,0.8274429
1982-07-22,0.361,0.423,-1.359,1.73,0.48,-1.95,-0.67,-0.06,0.89,-1.19,1.64,-1.55,1.88,0.05133016,0.8191986,0.9183675
1982-07-23,0.249,0.45,-0.759,1.48,0.34,-1.7,-0.66,0.03,0.85,-0.97,1.48,-1.41,1.68,0.0890775,0.7897605,0.9311212
1982-07-24,0.356,0.463,-0.528,1.23,0.21,-1.45,-0.65,0.12,0.82,-0.76,1.32,-1.26,1.48,0.0257502,0.6846017,0.8308818
1982-07-25,0.692,0.638,0.094,0.99,0.07,-1.19,-0.65,0.22,0.78,-0.54,1.15,-1.12,1.28,0.07741206,0.584345,0.7389223
1982-07-26,1.028,0.715,0.46,0.74,-0.06,-0.94,-0.64,0.31,0.75,-0.33,0.99,-0.97,1.08,0.04553741,0.6373631,0.6672664
1982-07-27,1.177,0.454,0.563,0.49,-0.2,-0.69,-0.63,0.4,0.71,-0.11,0.83,-0.83,0.88,0.06568478,0.5853692,0.5744321
1982-07-28,1.466,0.282,0.9,0.53,-0.14,-0.72,-0.58,0.34,0.67,-0.17,0.83,-0.81,0.87,0.08313645,0.4885459,0.436256
1982-07-29,1.582,0.346,1.15,0.56,-0.08,-0.74,-0.53,0.28,0.63,-0.23,0.83,-0.79,0.86,0.09057644,0.4109169,0.3529095
1982-07-30,1.333,0.419,0.972,0.6,-0.01,-0.77,-0.47,0.21,0.59,-0.3,0.82,-0.76,0.84,0.1444779,0.3068068,0.3030054
1982-07-31,0.789,0.182,0.751,0.63,0.05,-0.79,-0.42,0.15,0.55,-0.36,0.82,-0.74,0.83,0.1219491,0.3216065,0.3148039
1982-08-01,-0.072,-0.266,0.061,0.67,0.11,-0.82,-0.37,0.09,0.51,-0.42,0.82,-0.72,0.82,0.02869492,0.3589702,0.4660304
1982-08-02,-0.692,-0.715,-0.504,0.59,0.11,-0.71,-0.3,0.06,0.43,-0.38,0.71,-0.61,0.7,0.0057434,0.5693244,0.7127484
1982-08-03,-0.887,-1.073,-0.64,0.51,0.12,-0.6,-0.24,0.03,0.35,-0.33,0.6,-0.5,0.59,0.03310452,0.8097418,0.9069033
1982-08-04,-0.682,-1.191,-0.273,0.42,0.12,-0.5,-0.17,0.01,0.27,-0.29,0.48,-0.4,0.47,0.03730311,0.8527184,0.9478402
1982-08-05,-0.416,-1.118,0.336,0.34,0.13,-0.39,-0.11,-0.02,0.19,-0.24,0.37,-0.29,0.36,0.02225863,0.8755192,0.8781753
1982-08-06,-0.049,-0.484,0.71,0.26,0.13,-0.28,-0.04,-0.05,0.11,-0.2,0.26,-0.18,0.24,-0.03310104,0.9005607,0.779847
1982-08-07,0.304,-0.117,0.815,0.3,0.23,-0.29,0.06,-0.16,0.01,-0.29,0.21,-0.11,0.2,-0.06671239,0.8352414,0.6877934
1982-08-08,0.755,-0.025,0.623,0.35,0.33,-0.3,0.16,-0.27,-0.08,-0.38,0.16,-0.05,0.15,-0.007946201,0.7622675,0.683509
1982-08-09,0.798,0.369,0.377,0.39,0.43,-0.31,0.26,-0.38,-0.18,-0.46,0.1,0.02,0.11,0.1939412,0.7281595,0.8134905
1982-08-10,0.572,0.582,-0.026,0.44,0.53,-0.32,0.36,-0.49,-0.27,-0.55,0.05,0.08,0.06,0.2305698,0.7603815,0.8810582
1982-08-11,0.46,0.812,0.098,0.48,0.63,-0.33,0.46,-0.6,-0.37,-0.64,0.0,0.15,0.02,0.49635,0.8127424,1.046608
1982-08-12,0.571,1.146,0.24,0.63,0.73,-0.45,0.49,-0.67,-0.38,-0.77,0.06,0.1,0.12,0.4959612,0.940581,1.20527
1982-08-13,0.423,1.254,0.059,0.78,0.83,-0.58,0.52,-0.75,-0.39,-0.89,0.12,0.05,0.21,0.4467052,1.048638,1.328303
1982-08-14,0.288,1.235,-0.433,0.92,0.94,-0.7,0.54,-0.82,-0.4,-1.02,0.17,-0.0,0.31,0.364892,1.151821,1.490714
1982-08-15,0.449,1.243,-0.842,1.07,1.04,-0.83,0.57,-0.9,-0.41,-1.14,0.23,-0.05,0.4,0.2247283,1.158675,1.417748
1982-08-16,0.376,1.084,-0.897,1.22,1.14,-0.95,0.6,-0.97,-0.42,-1.27,0.29,-0.1,0.5,0.3704848,1.151382,1.484929
1982-08-17,0.025,0.861,-0.736,1.11,0.98,-0.89,0.47,-0.81,-0.31,-1.12,0.31,-0.16,0.51,0.4754187,1.015492,1.413539
1982-08-18,-0.35,0.618,-0.495,1.0,0.82,-0.83,0.34,-0.66,-0.2,-0.97,0.34,-0.22,0.53,0.4868388,0.8532249,1.148831
1982-08-19,-0.35,0.852,-0.287,0.89,0.65,-0.76,0.2,-0.5,-0.1,-0.81,0.36,-0.27,0.54,0.4873832,0.819774,1.049092
1982-08-20,-0.026,0.728,0.062,0.78,0.49,-0.7,0.07,-0.35,0.01,-0.66,0.39,-0.33,0.56,0.6148536,0.9658609,1.181479
1982-08-21,0.163,0.621,0.412,0.67,0.33,-0.64,-0.06,-0.19,0.12,-0.51,0.41,-0.39,0.57,0.6476176,1.005967,1.187321
1982-08-22,0.308,0.804,0.815,0.79,0.4,-0.77,-0.06,-0.23,0.15,-0.62,0.52,-0.46,0.67,0.5291812,1.029729,1.107229
1982-08-23,0.544,0.991,1.334,0.9,0.47,-0.9,-0.06,-0.28,0.18,-0.73,0.63,-0.54,0.76,0.3288788,1.048643,0.8862206
1982-08-24,0.353,0.856,1.727,1.02,0.53,-1.03,-0.07,-0.32,0.21,-0.84,0.73,-0.61,0.86,0.136901,1.057078,0.7650195
1982-08-25,-0.334,0.092,1.642,1.13,0.6,-1.16,-0.07,-0.37,0.24,-0.95,0.84,-0.69,0.95,0.02639871,1.083755,0.7075087
1982-08-26,-0.621,-0.349,1.245,1.25,0.67,-1.29,-0.07,-0.41,0.27,-1.06,0.95,-0.76,1.05,0.06062543,1.062394,0.6929764
1982-08-27,-0.476,-0.481,0.947,1.3,0.66,-1.36,-0.12,-0.38,0.33,-1.08,1.02,-0.84,1.13,0.1598158,1.050679,0.8278831
1982-08-28,-0.26,-0.202,0.673,1.36,0.65,-1.42,-0.18,-0.34,0.39,-1.09,1.09,-0.91,1.22,0.180242,1.016537,0.9386137
1982-08-29,-0.044,0.171,0.476,1.41,0.63,-1.49,-0.23,-0.31,0.46,-1.11,1.17,-0.99,1.3,0.1094738,1.03362,0.9688005
1982-08-30,0.445,1.02,-0.007,1.47,0.62,-1.55,-0.29,-0.27,0.52,-1.12,1.24,-1.06,1.39,0.07391119,1.043107,0.971522
1982-08-31,0.876,1.509,-0.277,1.52,0.61,-1.62,-0.34,-0.24,0.58,-1.14,1.31,-1.14,1.47,-0.04801423,1.032917,0.7884296
1982-09-01,0.646,1.348,-0.252,1.42,0.49,-1.55,-0.42,-0.13,0.64,-1.02,1.29,-1.16,1.45,-0.1532491,0.9953757,0.5655321
1982-09-02,0.102,0.742,-0.05,1.32,0.37,-1.48,-0.5,-0.03,0.7,-0.89,1.28,-1.17,1.43,-0.07030698,0.8873559,0.4686182
1982-09-03,-0.166,0.087,0.082,1.21,0.25,-1.4,-0.59,0.08,0.75,-0.77,1.26,-1.19,1.41,0.0005395087,0.7887276,0.368001
1982-09-04,-0.136,-0.371,0.437,1.11,0.13,-1.33,-0.67,0.18,0.81,-0.64,1.25,-1.2,1.39,-0.01096165,0.797809,0.3560083
1982-09-05,0.1,-0.215,0.367,1.01,0.01,-1.26,-0.75,0.29,0.87,-0.52,1.23,-1.22,1.37,-0.01412613,0.973281,0.5330817
1982-09-06,0.393,0.39,0.454,1.05,0.04,-1.31,-0.75,0.28,0.88,-0.56,1.27,-1.25,1.41,0.03902106,1.1857,0.7379942
1982-09-07,0.544,0.853,0.421,1.1,0.06,-1.35,-0.75,0.27,0.9,-0.6,1.31,-1.28,1.44,0.3309911,1.345986,1.038806
1982-09-08,0.735,1.097,0.428,1.14,0.09,-1.4,-0.75,0.25,0.91,-0.63,1.34,-1.3,1.48,0.5673645,1.47068,1.195582
1982-09-09,0.791,1.128,0.655,1.19,0.11,-1.44,-0.75,0.24,0.93,-0.67,1.38,-1.33,1.51,0.68282,1.530891,1.227944
1982-09-10,0.929,0.975,0.698,1.23,0.14,-1.49,-0.75,0.23,0.94,-0.71,1.42,-1.36,1.55,0.7230919,1.518687,1.251253
1982-09-11,0.96,0.64,0.665,1.15,-0.0,-1.47,-0.88,0.37,1.06,-0.59,1.48,-1.44,1.59,0.8057462,1.4624,1.241256
1982-09-12,0.9,0.336,0.74,1.08,-0.15,-1.45,-1.02,0.51,1.17,-0.47,1.53,-1.52,1.63,0.7894354,1.350559,1.118693
1982-09-13,1.314,0.307,0.783,1.0,-0.29,-1.42,-1.15,0.65,1.29,-0.36,1.59,-1.61,1.67,0.7606945,1.299268,1.074537
1982-09-14,1.914,0.99,0.161,0.93,-0.44,-1.4,-1.29,0.79,1.4,-0.24,1.64,-1.69,1.71,0.5983014,1.33259,1.064386
1982-09-15,2.315,1.252,-0.287,0.85,-0.58,-1.38,-1.42,0.93,1.52,-0.12,1.7,-1.77,1.75,0.5947564,1.516131,1.245123
1982-09-16,1.948,1.201,-0.641,0.68,-0.74,-1.25,-1.51,1.08,1.59,0.07,1.67,-1.76,1.68,0.645657,1.618934,1.430199
1982-09-17,1.524,0.995,-1.085,0.52,-0.9,-1.11,-1.6,1.22,1.66,0.26,1.64,-1.75,1.61,0.7403477,1.733007,1.692588
1982-09-18,1.214,0.481,-0.965,0.35,-1.06,-0.98,-1.69,1.37,1.73,0.44,1.6,-1.74,1.55,0.8276398,1.833598,1.869891
1982-09-19,1.048,0.372,-0.144,0.19,-1.22,-0.84,-1.78,1.51,1.8,0.63,1.57,-1.73,1.48,0.9180793,1.770167,1.943513
1982-09-20,0.86,0.672,0.587,0.02,-1.38,-0.71,-1.87,1.66,1.87,0.82,1.54,-1.72,1.41,0.7689664,1.713994,1.804922
1982-09-21,0.915,1.292,0.973,0.07,-1.3,-0.74,-1.8,1.58,1.81,0.74,1.52,-1.68,1.4,0.6139045,1.759033,1.663918
1982-09-22,1.078,1.853,1.332,0.12,-1.21,-0.76,-1.73,1.5,1.75,0.67,1.5,-1.64,1.39,0.528235,1.810903,1.591613
1982-09-23,0.681,1.303,1.751,0.17,-1.13,-0.79,-1.65,1.41,1.68,0.59,1.48,-1.61,1.37,0.5014569,1.904857,1.634373
1982-09-24,0.426,0.05,1.872,0.22,-1.04,-0.81,-1.58,1.33,1.62,0.52,1.46,-1.57,1.36,0.4723491,1.92688,1.643933
1982-09-25,0.686,-0.5,2.075,0.27,-0.96,-0.84,-1.51,1.25,1.56,0.44,1.44,-1.53,1.35,0.4629993,1.883739,1.619561
1982-09-26,0.48,-0.164,2.067,0.25,-0.96,-0.81,-1.49,1.24,1.53,0.45,1.41,-1.5,1.31,0.376188,2.156296,1.874363
1982-09-27,0.05,0.075,2.046,0.23,-0.95,-0.78,-1.46,1.22,1.51,0.45,1.38,-1.47,1.28,0.3410531,2.25427,1.828496
1982-09-28,0.075,-0.394,2.361,0.2,-0.95,-0.75,-1.44,1.21,1.48,0.46,1.34,-1.43,1.24,0.3437605,2.24145,1.798685
1982-09-29,0.109,-0.433,2.106,0.18,-0.94,-0.72,-1.41,1.19,1.46,0.46,1.31,-1.4,1.21,0.5215325,2.314163,2.07092
1982-09-30,0.012,-0.227,1.136,0.16,-0.94,-0.69,-1.39,1.18,1.43,0.47,1.28,-1.37,1.17,0.5480773,2.326282,2.116661
1982-10-01,0.316,-0.05,-0.539,0.06,-1.02,-0.61,-1.42,1.24,1.46,0.56,1.26,-1.35,1.12,0.4434963,2.379941,2.107737
1982-10-02,0.595,-0.048,-0.957,-0.05,-1.1,-0.54,-1.46,1.31,1.48,0.65,1.24,-1.33,1.06,0.3237149,2.340477,1.9779
1982-10-03,0.761,-0.265,-1.369,-0.15,-1.19,-0.46,-1.49,1.37,1.51,0.75,1.23,-1.3,1.01,0.3164385,2.359442,1.973868
1982-10-04,0.436,-0.915,-0.956,-0.26,-1.27,-0.39,-1.53,1.44,1.53,0.84,1.21,-1.28,0.95,0.4319263,2.399686,2.044856
1982-10-05,-0.101,-1.773,-0.256,-0.36,-1.35,-0.31,-1.56,1.5,1.56,0.93,1.19,-1.26,0.9,0.6352998,2.331944,2.108951
1982-10-06,-0.081,-1.671,0.275,-0.36,-1.39,-0.34,-1.62,1.55,1.63,0.95,1.26,-1.32,0.95,0.7740031,2.240002,2.113844
1982-10-07,-0.371,-1.38,0.555,-0.35,-1.43,-0.37,-1.68,1.61,1.7,0.97,1.33,-1.38,1.0,0.758337,2.263173,2.061132
1982-10-08,-0.904,-1.398,1.076,-0.35,-1.47,-0.4,-1.73,1.66,1.77,1.0,1.41,-1.44,1.04,0.8508918,2.251629,2.091274
1982-10-09,-1.276,-1.812,1.478,-0.34,-1.51,-0.43,-1.79,1.72,1.84,1.02,1.48,-1.5,1.09,0.7742659,2.215688,2.068362
1982-10-10,-1.229,-1.838,1.549,-0.34,-1.55,-0.46,-1.85,1.77,1.91,1.04,1.55,-1.56,1.14,0.6030354,2.098762,1.965843
1982-10-11,-1.167,-1.587,1.352,-0.31,-1.39,-0.41,-1.65,1.58,1.71,0.94,1.39,-1.39,1.01,0.5950885,2.008482,1.910434
1982-10-12,-1.133,-0.856,0.859,-0.28,-1.23,-0.35,-1.46,1.4,1.51,0.83,1.22,-1.22,0.88,0.6633178,1.775914,1.799816
1982-10-13,-0.972,-0.453,0.072,-0.26,-1.06,-0.3,-1.26,1.21,1.3,0.73,1.06,-1.06,0.74,0.6752167,1.727718,1.810126
1982-10-14,-0.672,-0.229,-0.636,-0.23,-0.9,-0.24,-1.07,1.03,1.1,0.62,0.89,-0.89,0.61,0.7412925,1.778652,1.854756
1982-10-15,-0.773,-0.654,-0.929,-0.2,-0.74,-0.19,-0.87,0.84,0.9,0.52,0.73,-0.72,0.48,0.8824254,1.831638,1.881487
1982-10-16,-0.887,-0.963,-1.026,-0.2,-0.75,-0.18,-0.88,0.85,0.9,0.53,0.72,-0.72,0.49,1.094461,2.034109,2.107635
1982-10-17,-0.699,-0.745,-1.448,-0.2,-0.75,-0.17,-0.89,0.86,0.91,0.54,0.71,-0.72,0.49,1.152282,2.134594,2.103946
1982-10-18,-0.084,0.014,-1.645,-0.2,-0.76,-0.17,-0.89,0.87,0.91,0.56,0.71,-0.73,0.5,1.128464,2.308533,2.132917
1982-10-19,0.597,1.337,-2.107,-0.2,-0.76,-0.16,-0.9,0.88,0.92,0.57,0.7,-0.73,0.5,0.9681747,2.36656,2.108236
1982-10-20,0.554,1.932,-2.312,-0.2,-0.77,-0.15,-0.91,0.89,0.92,0.58,0.69,-0.73,0.51,0.7404695,2.307384,1.91841
1982-10-21,0.071,1.382,-1.682,-0.28,-0.86,-0.09,-0.96,0.97,0.97,0.68,0.68,-0.73,0.48,0.6653475,2.168749,1.811872
1982-10-22,-0.011,0.51,-0.906,-0.36,-0.94,-0.02,-1.01,1.06,1.01,0.78,0.67,-0.73,0.46,0.7048424,2.130983,1.795116
1982-10-23,0.022,0.673,-0.329,-0.45,-1.03,0.04,-1.07,1.14,1.06,0.88,0.67,-0.74,0.43,0.6838663,2.134159,1.809683
1982-10-24,-0.144,1.142,-0.001,-0.53,-1.11,0.11,-1.12,1.23,1.1,0.98,0.66,-0.74,0.41,0.6454092,2.109399,1.76399
1982-10-25,-0.428,1.058,-0.075,-0.61,-1.2,0.17,-1.17,1.31,1.15,1.08,0.65,-0.74,0.38,0.6681103,2.05396,1.744707
1982-10-26,-0.475,0.781,-0.256,-0.73,-1.13,0.35,-0.99,1.18,0.94,1.09,0.41,-0.51,0.15,0.7796437,2.00377,1.742406
1982-10-27,-0.432,0.563,-0.424,-0.85,-1.06,0.53,-0.81,1.05,0.73,1.1,0.18,-0.28,-0.09,0.8018261,2.01544,1.753279
1982-10-28,-0.284,-0.113,-0.388,-0.96,-0.99,0.71,-0.62,0.92,0.52,1.12,-0.06,-0.05,-0.32,0.834798,2.088975,1.751761
1982-10-29,0.056,-0.083,-0.422,-1.08,-0.92,0.89,-0.44,0.79,0.31,1.13,-0.29,0.18,-0.56,0.7842708,2.061702,1.695773
1982-10-30,0.354,0.366,-0.532,-1.2,-0.85,1.07,-0.26,0.66,0.1,1.14,-0.53,0.41,-0.79,0.6590759,2.064434,1.734763
1982-10-31,0.39,0.764,-0.511,-1.01,-0.69,0.93,-0.18,0.53,0.04,0.96,-0.5,0.39,-0.69,0.4776958,1.999965,1.685896
1982-11-01,0.447,1.342,-0.315,-0.82,-0.53,0.79,-0.1,0.4,-0.02,0.78,-0.47,0.37,-0.6,0.3046395,1.964002,1.624659
1982-11-02,0.357,1.16,0.01,-0.63,-0.37,0.66,-0.02,0.26,-0.08,0.6,-0.43,0.34,-0.5,0.3375908,2.047587,1.737915
1982-11-03,-0.05,0.272,0.422,-0.44,-0.21,0.52,0.06,0.13,-0.14,0.42,-0.4,0.32,-0.41,0.2683281,2.130828,1.734509
1982-11-04,-0.313,0.304,0.539,-0.25,-0.05,0.38,0.14,0.0,-0.2,0.24,-0.37,0.3,-0.31,0.2225721,2.191325,1.747863
1982-11-05,-0.094,0.807,0.225,0.19,0.23,-0.05,0.18,-0.2,-0.17,-0.16,-0.1,0.1,0.01,0.3464027,2.206976,1.795751
1982-11-06,0.155,0.068,-0.354,0.63,0.52,-0.47,0.22,-0.4,-0.15,-0.56,0.16,-0.11,0.33,0.4228309,2.190074,1.826365
1982-11-07,0.588,-0.495,-0.694,1.08,0.8,-0.9,0.27,-0.61,-0.12,-0.97,0.43,-0.31,0.64,0.4770085,2.18321,1.874664
1982-11-08,0.865,0.457,-0.725,1.52,1.09,-1.32,0.31,-0.81,-0.1,-1.37,0.69,-0.52,0.96,0.4750583,2.21831,2.000312
1982-11-09,1.152,1.765,-0.562,1.96,1.37,-1.75,0.35,-1.01,-0.07,-1.77,0.96,-0.72,1.28,0.4625129,2.340439,2.18988
1982-11-10,1.461,2.622,-0.593,1.85,1.11,-1.76,0.08,-0.74,0.19,-1.57,1.12,-0.92,1.4,0.4501136,2.363522,2.108407
1982-11-11,1.548,2.252,-0.731,1.75,0.85,-1.77,-0.19,-0.46,0.45,-1.37,1.29,-1.12,1.52,0.5047827,2.422656,2.051028
1982-11-12,1.534,1.543,-0.689,1.64,0.59,-1.78,-0.47,-0.19,0.7,-1.18,1.45,-1.31,1.63,0.5355563,2.402622,2.040885
1982-11-13,1.229,1.724,-0.809,1.54,0.33,-1.79,-0.74,0.09,0.96,-0.98,1.62,-1.51,1.75,0.4984796,2.319808,1.990971
1982-11-14,0.958,1.912,-0.747,1.43,0.07,-1.8,-1.01,0.36,1.22,-0.78,1.78,-1.71,1.87,0.4988035,2.272978,1.984709
1982-11-15,1.48,2.446,-0.563,1.14,-0.29,-1.61,-1.28,0.71,1.45,-0.41,1.81,-1.79,1.84,0.4987422,2.335336,1.989544
1982-11-16,1.495,2.078,-0.342,0.85,-0.66,-1.42,-1.54,1.06,1.67,-0.04,1.84,-1.88,1.81,0.4228476,2.363058,1.943538
1982-11-17,1.152,1.032,-0.259,0.55,-1.02,-1.24,-1.81,1.4,1.9,0.33,1.88,-1.96,1.78,0.3809566,2.292333,1.872107
1982-11-18,1.024,0.501,-0.197,0.26,-1.39,-1.05,-2.07,1.75,2.12,0.7,1.91,-2.05,1.75,0.4265703,2.244434,1.706143
1982-11-19,0.611,0.433,-0.191,-0.03,-1.75,-0.86,-2.34,2.1,2.35,1.07,1.94,-2.13,1.72,0.4434356,2.360209,1.667664
1982-11-20,0.406,0.279,-0.186,-0.42,-1.76,-0.36,-2.06,2.0,2.02,1.29,1.45,-1.66,1.2,0.5807514,2.431469,1.862564
1982-11-21,0.513,-0.118,-0.215,-0.82,-1.78,0.14,-1.78,1.9,1.69,1.51,0.96,-1.19,0.67,0.5555896,2.621436,2.083369
1982-11-22,0.613,-0.534,-0.25,-1.21,-1.79,0.63,-1.5,1.79,1.35,1.72,0.48,-0.71,0.15,0.6108994,2.800573,2.284321
1982-11-23,0.803,-0.566,-0.388,-1.61,-1.81,1.13,-1.22,1.69,1.02,1.94,-0.01,-0.24,-0.38,0.6090611,2.918678,2.433719
1982-11-24,0.754,-0.967,-0.275,-2.0,-1.82,1.63,-0.94,1.59,0.69,2.16,-0.5,0.23,-0.9,0.5643153,2.92867,2.420107
1982-11-25,0.679,-1.506,0.096,-1.79,-1.43,1.58,-0.57,1.19,0.34,1.83,-0.69,0.47,-1.02,0.5582196,2.922454,2.473449
1982-11-26,1.046,-0.733,0.405,-1.59,-1.04,1.53,-0.19,0.78,-0.01,1.5,-0.88,0.7,-1.14,0.4830784,2.93682,2.414313
1982-11-27,1.153,-0.486,0.537,-1.38,-0.64,1.48,0.18,0.38,-0.37,1.16,-1.08,0.94,-1.25,0.6149387,2.60702,2.044691
1982-11-28,0.974,-0.266,0.407,-1.18,-0.25,1.43,0.56,-0.03,-0.72,0.83,-1.27,1.17,-1.37,0.693327,2.518893,1.957584
1982-11-29,1.06,0.523,0.101,-0.97,0.14,1.38,0.93,-0.43,-1.07,0.5,-1.46,1.41,-1.49,0.7311448,2.439193,1.876202
